"","data","swap","ibov","fipezap","il","tcb","dummy"
"1",1968-02-01,NA,14.0871177015755,NA,NA,NA,NA
"2",1968-03-01,NA,9.50446791226645,NA,NA,NA,NA
"3",1968-04-01,NA,22.106824925816,NA,NA,NA,NA
"4",1968-05-01,NA,8.62697448359659,NA,NA,NA,NA
"5",1968-06-01,NA,-8.7248322147651,NA,NA,NA,NA
"6",1968-07-01,NA,-0.551470588235292,NA,NA,NA,NA
"7",1968-08-01,NA,3.45040049291436,NA,NA,NA,NA
"8",1968-09-01,NA,11.1971411554497,NA,NA,NA,NA
"9",1968-10-01,NA,-4.71344402785218,NA,NA,NA,NA
"10",1968-11-01,NA,2.07982012366499,NA,NA,NA,NA
"11",1968-12-01,NA,14.3722466960352,NA,NA,NA,NA
"12",1969-01-01,NA,12.0365912373616,NA,NA,NA,NA
"13",1969-02-01,NA,23.7215298667813,NA,NA,NA,NA
"14",1969-03-01,NA,3.43869399096908,NA,NA,NA,NA
"15",1969-04-01,NA,10.4768300873069,NA,NA,NA,NA
"16",1969-05-01,NA,28.9057750759878,NA,NA,NA,NA
"17",1969-06-01,NA,-4.36217873143128,NA,NA,NA,NA
"18",1969-07-01,NA,32.0266272189349,NA,NA,NA,NA
"19",1969-08-01,NA,13.5574229691877,NA,NA,NA,NA
"20",1969-09-01,NA,-7.08765005755632,NA,NA,NA,NA
"21",1969-10-01,NA,-1.5929203539823,NA,NA,NA,NA
"22",1969-11-01,NA,-10.8093525179856,NA,NA,NA,NA
"23",1969-12-01,NA,10.7884654164146,NA,NA,NA,NA
"24",1970-01-01,NA,2.38441936658171,NA,NA,NA,NA
"25",1970-02-01,NA,8.37333333333334,NA,NA,NA,NA
"26",1970-03-01,NA,-1.27952755905512,NA,NA,NA,NA
"27",1970-04-01,NA,-2.55898969757395,NA,NA,NA,NA
"28",1970-05-01,NA,1.77353342428379,NA,NA,NA,NA
"29",1970-06-01,NA,-5.59651474530831,NA,NA,NA,NA
"30",1970-07-01,NA,15.6194533191338,NA,NA,NA,NA
"31",1970-08-01,NA,-1.73472520724594,NA,NA,NA,NA
"32",1970-09-01,NA,15.513201062334,NA,NA,NA,NA
"33",1970-10-01,NA,-6.31593183662429,NA,NA,NA,NA
